item_id,genres,title,texto
398840,"action, free to play, simulation, strategy",War Of Beach,"action, free to play, simulation, strategy War of Beach"
398913,"adventure, indie, rpg, strategy",Armello - Usurpers Hero Pack,"adventure, indie, rpg, strategy Armello - Usurpers Hero Pack"
399120,action,Prospekt,action Prospekt
399730,"action, indie, racing, sports",Rocket League® - Revenge Of The Battle-Cars Dlc Pack,"action, indie, racing, sports Rocket League® - Revenge of the Battle-Cars DLC Pack"
399790,"adventure, indie, rpg",Destiny Warriors Rpg,"adventure, indie, rpg Destiny Warriors RPG"
399834,"action, indie, strategy",Awesomenauts - Rockstar Announcer,"action, indie, strategy Awesomenauts - Rockstar Announcer"
400110,"adventure, indie, rpg",Else Heart.Break(),"adventure, indie, rpg Else Heart.Break()"
400250,"adventure, indie, massively multiplayer",Heaven Island - Vr Mmo,"adventure, indie, massively multiplayer Heaven Island - VR MMO"
400551,"action, adventure",Just Cause™ 3 Dlc: Sky Fortress Pack,"action, adventure Just Cause™ 3 DLC: Sky Fortress Pack"
400800,"racing, simulation, sports",Mxgp2 - The Official Motocross Videogame,"racing, simulation, sports MXGP2 - The Official Motocross Videogame"
400910,"action, adventure, casual, indie",Rabi-Ribi,"action, adventure, casual, indie Rabi-Ribi"
401190,"action, adventure, indie, simulation",Dinosaur Hunt,"action, adventure, indie, simulation Dinosaur Hunt"
401810,"action, adventure, indie",Poi,"action, adventure, indie Poi"
401920,"action, adventure",The Binding Of Isaac: Afterbirth,"action, adventure The Binding of Isaac: Afterbirth"
402570,"free to play, strategy",Atlas Reactor,"free to play, strategy Atlas Reactor"
402620,adventure,Kindred Spirits On The Roof,adventure Kindred Spirits on the Roof
402840,"casual, free to play, indie",Crusaders Of The Lost Idols,"casual, free to play, indie Crusaders of the Lost Idols"
403190,"indie, simulation, strategy",Planetbase,"indie, simulation, strategy Planetbase"
403570,"adventure, indie",Stigmat,"adventure, indie Stigmat"
403860,"action, adventure, indie",Alpages : The Five Books,"action, adventure, indie ALPAGES : THE FIVE BOOKS"
404080,"adventure, indie",Murder,"adventure, indie Murder"
404090,rpg,Fallout 4 Season Pass,rpg Fallout 4 Season Pass
404410,"action, adventure, free to play, rpg, simulation",Endless Sky,"action, adventure, free to play, rpg, simulation Endless Sky"
404480,"adventure, casual, free to play, indie, rpg, simulation",Sc2Vn - The Esports Visual Novel,"adventure, casual, free to play, indie, rpg, simulation SC2VN - The eSports Visual Novel"
405170,"action, indie, racing, sports",Rocket League® - Back To The Future™ Car Pack,"action, indie, racing, sports Rocket League® - Back to the Future™ Car Pack"
405580,"simulation, strategy",Rollercoaster Tycoon World™: Deluxe Edition,"simulation, strategy RollerCoaster Tycoon World™: Deluxe Edition"
405640,indie,Pony Island,indie Pony Island
405820,"action, adventure",Turok,"action, adventure Turok"
406080,"casual, indie, simulation, strategy",Ant War: Domination,"casual, indie, simulation, strategy Ant War: Domination"
406150,"adventure, casual, indie",Refunct,"adventure, casual, indie Refunct"
407120,"free to play, indie, sports, strategy",Soccer Manager 2016,"free to play, indie, sports, strategy Soccer Manager 2016"
407210,"adventure, indie, rpg, strategy",Dungeon Of The Endless™ - Organic Matters Update,"adventure, indie, rpg, strategy Dungeon of the Endless™ - Organic Matters Update"
407230,"action, adventure, indie, rpg",Legend Of Mysteria Rpg,"action, adventure, indie, rpg Legend of Mysteria RPG"
407420,"action, adventure, casual, indie, simulation",Gabe Newell Simulator 2.0,"action, adventure, casual, indie, simulation Gabe Newell Simulator 2.0"
407510,"action, free to play, massively multiplayer, rpg",Devilian,"action, free to play, massively multiplayer, rpg Devilian"
407530,"action, adventure, indie, massively multiplayer, rpg, strategy",Ark: Survival Of The Fittest,"action, adventure, indie, massively multiplayer, rpg, strategy ARK: Survival Of The Fittest"
407600,action,Raiden Legacy - Steam Edition,action Raiden Legacy - Steam Edition
407840,"action, indie, rpg",Guardians Of Orion,"action, indie, rpg Guardians of Orion"
407900,"action, adventure, indie",Princess Remedy In A World Of Hurt,"action, adventure, indie Princess Remedy in a World of Hurt"
408900,"action, indie, early access",Unfortunate Spacemen,"action, indie, early access Unfortunate Spacemen"
408990,"indie, strategy, early access",Timber And Stone,"indie, strategy, early access Timber and Stone"
409000,rpg,Mystery Chronicle: One Way Heroics,rpg Mystery Chronicle: One Way Heroics
409160,"free to play, indie","Dr. Langeskov, The Tiger, And The Terribly Cursed Emerald: A Whirlwind Heist","free to play, indie Dr. Langeskov, The Tiger, and The Terribly Cursed Emerald: A Whirlwind Heist"
409170,indie,Contract,indie Contract
409440,"adventure, casual, indie",Snakescape,"adventure, casual, indie SnakEscape"
409450,"indie, rpg, strategy",The Fall Of The Dungeon Guardians - Enhanced Edition,"indie, rpg, strategy The Fall of the Dungeon Guardians - Enhanced Edition"
409490,"action, adventure, indie, rpg, strategy, early access",Rogue Harvest,"action, adventure, indie, rpg, strategy, early access Rogue Harvest"
409670,"action, free to play, indie",Pink Hour,"action, free to play, indie Pink Hour"
409710,"action, rpg",Bioshock™ Remastered,"action, rpg BioShock™ Remastered"
410210,"indie, racing",Ampersand,"indie, racing Ampersand"
410320,action,Earth Defense Force 4.1 The Shadow Of New Despair,action EARTH DEFENSE FORCE 4.1 The Shadow of New Despair
410340,"indie, racing, simulation, sports, early access",Liftoff,"indie, racing, simulation, sports, early access Liftoff"
410670,"action, adventure, indie, rpg",Suits: A Business Rpg,"action, adventure, indie, rpg Suits: A Business RPG"
410820,"action, adventure, indie, rpg",Starward Rogue,"action, adventure, indie, rpg Starward Rogue"
411080,"action, indie",Showtime 2073,"action, indie SHOWTIME 2073"
411370,action,Melty Blood Actress Again Current Code,action Melty Blood Actress Again Current Code
411560,"casual, indie",Reveal The Deep,"casual, indie Reveal The Deep"
411830,action,Senran Kagura Shinovi Versus,action SENRAN KAGURA SHINOVI VERSUS
411960,"action, adventure, indie",Ty The Tasmanian Tiger,"action, adventure, indie TY the Tasmanian Tiger"
412140,"adventure, free to play, indie",Electric Highways,"adventure, free to play, indie Electric Highways"
412400,"action, casual, free to play, indie, simulation, strategy",Gasp,"action, casual, free to play, indie, simulation, strategy GASP"
412470,"action, free to play, massively multiplayer, racing, early access",Metal War Online: Retribution,"action, free to play, massively multiplayer, racing, early access Metal War Online: Retribution"
412830,adventure,Steins;Gate,adventure STEINS;GATE
412880,"action, indie, massively multiplayer, racing, simulation, sports",Drift Streets Japan,"action, indie, massively multiplayer, racing, simulation, sports Drift Streets Japan"
412940,"adventure, free to play, simulation",Back To Dinosaur Island,"adventure, free to play, simulation Back to Dinosaur Island"
413150,"indie, rpg, simulation",Stardew Valley,"indie, rpg, simulation Stardew Valley"
413410,adventure,Danganronpa: Trigger Happy Havoc,adventure Danganronpa: Trigger Happy Havoc
413420,adventure,Danganronpa 2: Goodbye Despair,adventure Danganronpa 2: Goodbye Despair
414190,"action, adventure, indie",Junk Jack,"action, adventure, indie Junk Jack"
415030,"action, indie, rpg",One More Dungeon,"action, indie, rpg One More Dungeon"
415080,"casual, indie, simulation, sports, early access",Cyber Team Manager,"casual, indie, simulation, sports, early access Cyber Team Manager"
415420,"action, casual",Nyan Cat: Lost In Space,"action, casual Nyan Cat: Lost In Space"
416130,"action, adventure, indie, simulation",Written In The Sky,"action, adventure, indie, simulation Written in the Sky"
416210,"indie, simulation, strategy",Block'Hood,"indie, simulation, strategy Block'hood"
416450,"free to play, indie, massively multiplayer, rpg, strategy",Emporea: Realms Of War And Magic,"free to play, indie, massively multiplayer, rpg, strategy Emporea: Realms of War and Magic"
416640,"indie, rpg",Diabolical,"indie, rpg Diabolical"
416670,"free to play, strategy, early access",Gunslingers,"free to play, strategy, early access Gunslingers"
416760,"adventure, casual, indie, rpg, simulation",Pay2Win: The Tricks Exposed,"adventure, casual, indie, rpg, simulation Pay2Win: The Tricks Exposed"
417461,action,Tom Clancy'S Rainbow Six® Siege - The Safari Bundle,action Tom Clancy's Rainbow Six® Siege - The Safari Bundle
417750,"action, adventure, indie",Left Alone,"action, adventure, indie Left Alone"
417860,"adventure, casual, free to play, indie, simulation",Emily Is Away,"adventure, casual, free to play, indie, simulation Emily is Away"
417990,"adventure, indie, rpg, simulation",Major\Minor,"adventure, indie, rpg, simulation Major\Minor"
418070,"casual, indie",Turbo Pug,"casual, indie Turbo Pug"
418190,"casual, indie, rpg",Helen'S Mysterious Castle,"casual, indie, rpg Helen's Mysterious Castle"
418300,"action, adventure, indie",Wick,"action, adventure, indie Wick"
418340,"action, adventure, indie",Rwby: Grimm Eclipse,"action, adventure, indie RWBY: Grimm Eclipse"
418910,"indie, rpg, simulation, strategy, early access",Idle Civilization,"indie, rpg, simulation, strategy, early access Idle Civilization"
419070,"action, indie",Warhammer: End Times - Vermintide Sigmar'S Blessing,"action, indie Warhammer: End Times - Vermintide Sigmar's Blessing"
419460,"adventure, indie","That Dragon, Cancer","adventure, indie That Dragon, Cancer"
420610,"simulation, strategy",Cities: Skylines - Snowfall,"simulation, strategy Cities: Skylines - Snowfall"
421040,"casual, indie, simulation",Plantera,"casual, indie, simulation Plantera"
421630,"indie, rpg",A Study In Steampunk: Choice By Gaslight,"indie, rpg A Study in Steampunk: Choice by Gaslight"
421670,"free to play, indie, rpg, simulation",Cupid - A Free To Play Visual Novel,"free to play, indie, rpg, simulation CUPID - A free to play Visual Novel"
422420,"casual, indie, simulation, strategy, early access",Godus Wars,"casual, indie, simulation, strategy, early access Godus Wars"
422970,"action, indie",Devil Daggers,"action, indie Devil Daggers"
423120,"indie, rpg",Community College Hero: Trial By Fire,"indie, rpg Community College Hero: Trial by Fire"
423230,action,Furi,action Furi
423580,"simulation, strategy",Project Highrise,"simulation, strategy Project Highrise"
423700,"casual, indie, rpg, simulation",Apocalypse Hotel - The Post-Apocalyptic Hotel Simulator!,"casual, indie, rpg, simulation Apocalypse Hotel - The Post-Apocalyptic Hotel Simulator!"
423880,"casual, free to play, indie",Carpe Diem,"casual, free to play, indie Carpe Diem"
424280,"action, free to play, indie",Iron Snout,"action, free to play, indie Iron Snout"
424370,"action, adventure, indie, rpg, early access",Wolcen: Lords Of Mayhem,"action, adventure, indie, rpg, early access Wolcen: Lords of Mayhem"
425220,action,One Piece Burning Blood,action One Piece Burning Blood
426000,"indie, simulation",Huniecam Studio,"indie, simulation HunieCam Studio"
427190,"action, adventure",Dead Rising®,"action, adventure DEAD RISING®"
427270,"action, free to play, strategy",Orcs Must Die! Unchained,"action, free to play, strategy Orcs Must Die! Unchained"
427520,"casual, indie, simulation, strategy, early access",Factorio,"casual, indie, simulation, strategy, early access Factorio"
427730,"action, casual, indie",Who'S Your Daddy,"action, casual, indie Who's Your Daddy"
427810,indie,Calendula,indie CALENDULA
427950,"action, adventure, indie, rpg, simulation, strategy, early access",The Withering,"action, adventure, indie, rpg, simulation, strategy, early access The Withering"
428690,"indie, simulation, strategy",Youtubers Life,"indie, simulation, strategy Youtubers Life"
428880,"adventure, indie, rpg",The Quest,"adventure, indie, rpg The Quest"
428900,"action, casual, indie","Linea, The Game","action, casual, indie Linea, the Game"
429050,"action, indie, simulation, early access",Feed And Grow: Fish,"action, indie, simulation, early access Feed and Grow: Fish"
429300,"casual, free to play, indie, simulation",Sepia Tears,"casual, free to play, indie, simulation Sepia Tears"
429570,adventure,The Walking Dead: Michonne - A Telltale Miniseries,adventure The Walking Dead: Michonne - A Telltale Miniseries
429720,"adventure, indie",Imscared,"adventure, indie IMSCARED"
431240,"casual, indie, sports, early access",Golf With Your Friends,"casual, indie, sports, early access Golf With Your Friends"
431500,"action, free to play, indie",Clash Of The Monsters,"action, free to play, indie Clash of the Monsters"
431510,"adventure, casual, indie, simulation",Mystic Destinies: Serendipity Of Aeons,"adventure, casual, indie, simulation Mystic Destinies: Serendipity of Aeons"
431560,"action, indie",Hard Room,"action, indie Hard Room"
431840,"adventure, indie, rpg",3Drpg,"adventure, indie, rpg 3DRPG"
432020,simulation,What'S Under Your Blanket !?,simulation What's under your blanket !?
433080,strategy,Xcom 2: Anarchy'S Children,strategy XCOM 2: Anarchy's Children
433090,strategy,Xcom 2: Alien Hunters,strategy XCOM 2: Alien Hunters
433340,"action, adventure, indie, simulation",Slime Rancher,"action, adventure, indie, simulation Slime Rancher"
433530,"action, indie, massively multiplayer",Heliborne,"action, indie, massively multiplayer Heliborne"
433850,"action, adventure, massively multiplayer, early access",H1Z1,"action, adventure, massively multiplayer, early access H1Z1"
