item_id,genres
320040,rpg
385730,simulation
385730,sports
345741,simulation
448480,indie
448480,simulation
434350,adventure
434350,indie
434350,rpg
314180,action
314180,indie
441260,action
441260,indie
450480,design &amp; illustration
450480,web publishing
453460,indie
453460,rpg
453460,strategy
453160,design &amp; illustration
453160,web publishing
443000,action
443000,indie
443000,simulation
443000,strategy
369990,indie
369990,strategy
405440,action
405440,indie
405440,rpg
325961,simulation
452470,adventure
452470,indie
447410,indie
447410,simulation
442890,casual
442890,indie
442890,rpg
442890,strategy
436575,casual
436575,simulation
436574,casual
436574,simulation
436573,casual
436573,simulation
436578,casual
436578,simulation
445690,indie
445690,strategy
436910,action
436910,indie
443690,adventure
443690,casual
443690,indie
443690,rpg
443690,simulation
443690,strategy
447870,adventure
447870,indie
447870,rpg
425630,action
425630,indie
296810,action
296810,indie
296810,early access
386940,action
386940,adventure
386940,casual
386940,indie
417462,action
253190,indie
253190,simulation
253190,strategy
449550,action
449550,casual
449550,indie
447440,action
447440,adventure
447440,indie
447440,simulation
447440,strategy
360510,action
360510,adventure
360510,indie
360510,simulation
360510,strategy
442210,action
442210,indie
442210,racing
442210,early access
324090,simulation
324090,sports
324090,strategy
440790,adventure
440790,casual
440790,indie
439950,action
439950,adventure
439950,indie
439950,rpg
439950,early access
448630,indie
448630,strategy
440750,action
440750,adventure
440750,indie
446080,action
446080,adventure
446080,indie
425870,action
425870,indie
425870,sports
425870,early access
448070,action
448070,casual
448070,indie
448070,strategy
448560,indie
450470,casual
447310,casual
447310,indie
447310,simulation
446640,adventure
446640,indie
448230,action
448230,casual
448230,indie
448230,simulation
448230,early access
312980,simulation
312980,strategy
451241,action
451241,casual
451241,indie
448150,indie
448150,massively multiplayer
448150,rpg
448150,early access
421140,casual
421140,indie
421140,strategy
437070,action
437070,indie
415000,education
415000,software training
372430,casual
372430,indie
372430,strategy
400650,education
398240,audio production
398240,education
436360,action
436360,indie
448830,utilities
382420,action
450730,adventure
450730,casual
450730,indie
449770,indie
449770,rpg
449770,strategy
449020,free to play
449020,rpg
428440,action
428440,adventure
428440,indie
449940,action
449940,adventure
449940,casual
449940,indie
358490,casual
358490,indie
358490,strategy
445840,action
445840,adventure
445840,casual
445840,indie
444710,action
444710,indie
351730,adventure
351730,casual
351730,indie
351730,simulation
351730,strategy
373770,indie
373770,rpg
410370,action
410370,casual
410370,indie
412080,racing
412080,simulation
412080,sports
390680,action
390680,indie
405720,action
405720,indie
351700,indie
351700,rpg
351700,simulation
351700,strategy
411460,action
411460,indie
411460,rpg
411460,strategy
448100,adventure
448100,casual
448100,indie
448100,simulation
448100,strategy
413150,indie
413150,rpg
413150,simulation
371660,action
371660,adventure
424260,indie
376931,simulation
304850,action
304850,adventure
304850,indie
325993,simulation
432240,adventure
432240,indie
334793,racing
334793,simulation
334793,sports
336130,adventure
336130,indie
336130,rpg
433840,indie
433840,rpg
433840,strategy
354860,adventure
354860,indie
354860,rpg
356500,action
356500,strategy
421050,adventure
421050,indie
441550,strategy
407475,action
407475,adventure
416240,action
416240,adventure
416240,indie
416240,early access
421610,adventure
436572,casual
436572,simulation
379575,simulation
450092,indie
450092,rpg
450092,strategy
450090,indie
450090,rpg
450090,strategy
379545,simulation
450091,indie
450091,rpg
450091,strategy
450093,indie
450093,rpg
450093,strategy
446510,action
446510,indie
446510,strategy
450094,indie
450094,rpg
450094,strategy
450095,indie
450095,rpg
450095,strategy
450096,indie
450096,rpg
450096,strategy
450097,indie
450097,rpg
450097,strategy
450098,indie
450098,rpg
450098,strategy
396320,strategy
450099,indie
450099,rpg
450099,strategy
371880,action
371880,casual
371880,indie
412630,animation &amp; modeling
412630,design &amp; illustration
447860,action
447860,adventure
447860,casual
447860,indie
427677,action
427678,action
427679,action
423610,action
423610,adventure
423610,casual
423610,indie
423610,racing
423610,simulation
446350,action
446350,adventure
446350,casual
446350,indie
446350,racing
446350,simulation
324310,simulation
439450,casual
439450,free to play
439450,indie
439450,sports
450130,action
450130,adventure
450130,indie
299460,action
299460,adventure
299460,indie
412490,indie
412490,strategy
424640,action
424640,adventure
424640,indie
410290,casual
410290,indie
410290,strategy
355310,action
355310,indie
449370,action
449370,indie
434980,action
434980,adventure
434980,indie
434980,rpg
434980,strategy
387983,action
387983,indie
387983,strategy
399831,action
399831,indie
399831,strategy
425544,action
425544,indie
425544,strategy
366580,adventure
366580,indie
366580,strategy
442220,action
442220,casual
442220,free to play
442220,indie
442220,racing
442220,simulation
442220,sports
442220,early access
449050,casual
449050,free to play
449050,sports
443390,action
443390,indie
443390,strategy
389720,action
389720,free to play
389720,indie
443460,adventure
443460,casual
443460,indie
443460,simulation
442830,casual
442830,free to play
442830,indie
442830,sports
437900,casual
437900,free to play
437900,indie
437900,sports
441300,action
441300,indie
444540,action
444540,indie
408860,casual
408860,strategy
434230,action
434230,casual
434230,indie
434230,strategy
445750,adventure
445750,indie
279900,adventure
279900,indie
411600,indie
411600,rpg
411600,simulation
411600,strategy
411600,early access
447250,action
447250,casual
447250,indie
447250,strategy
386650,action
386650,indie
386650,rpg
386650,early access
435820,adventure
435820,indie
439860,adventure
439860,indie
428730,strategy
219990,action
219990,adventure
219990,indie
219990,rpg
410980,strategy
404510,adventure
432590,action
432590,adventure
432590,indie
410970,strategy
348460,action
348460,indie
427520,casual
427520,indie
427520,simulation
427520,strategy
427520,early access
442140,indie
436090,simulation
436090,strategy
442510,indie
429570,adventure
224500,indie
224500,simulation
224500,strategy
438000,action
438000,casual
438000,indie
438000,early access
446900,casual
446900,indie
446900,rpg
446900,simulation
405540,action
405540,indie
368740,action
368740,indie
368740,racing
404790,utilities
441640,action
441640,adventure
441640,casual
441640,indie
441640,racing
441640,rpg
441640,simulation
441640,sports
364720,action
364720,adventure
364720,indie
422970,action
422970,indie
444260,adventure
444260,indie
441782,action
441782,free to play
441782,massively multiplayer
441782,rpg
398930,action
398930,adventure
398930,indie
436150,casual
436150,free to play
436150,massively multiplayer
436150,simulation
440870,adventure
440870,indie
326046,simulation
326045,simulation
409580,action
409580,indie
409580,rpg
409580,early access
444420,action
444420,adventure
444420,casual
444420,indie
444420,rpg
445321,free to play
445321,massively multiplayer
445321,rpg
445330,free to play
445330,massively multiplayer
445330,rpg
445320,free to play
445320,massively multiplayer
445320,rpg
429160,action
429160,indie
378810,adventure
378810,indie
445890,casual
445890,indie
445890,simulation
445930,indie
445930,rpg
445930,strategy
445931,indie
445931,rpg
445931,strategy
430050,adventure
430050,indie
430050,rpg
439910,action
439910,casual
439910,indie
444480,casual
444480,indie
393910,free to play
393910,indie
393910,simulation
434941,action
434941,adventure
434941,indie
434941,simulation
355920,casual
355920,indie
355920,simulation
355920,strategy
428880,adventure
428880,indie
428880,rpg
425370,adventure
425370,casual
425370,indie
425370,rpg
435050,action
435050,adventure
435050,casual
435050,indie
435050,strategy
435050,early access
439720,indie
439720,simulation
439720,strategy
432470,adventure
432470,indie
427480,strategy
441770,animation &amp; modeling
441770,design &amp; illustration
441770,photo editing
420610,simulation
420610,strategy
434790,action
434790,indie
434790,strategy
389421,strategy
415610,adventure
411310,simulation
411310,strategy
440370,adventure
411320,simulation
411320,strategy
443670,strategy
379579,simulation
373740,rpg
408650,action
408650,adventure
408650,indie
390452,casual
390452,simulation
390451,casual
390451,simulation
390454,casual
390454,simulation
390453,casual
390453,simulation
443830,indie
443830,rpg
425160,action
425160,casual
425160,indie
402620,adventure
390455,casual
390455,simulation
430370,action
430370,indie
430170,action
430170,indie
443710,casual
443710,indie
443710,rpg
443710,simulation
264120,free to play
264120,indie
264120,racing
264120,simulation
264120,sports
411080,action
411080,indie
390448,casual
390448,simulation
390449,casual
390449,simulation
401890,action
270880,indie
270880,simulation
417464,action
397810,action
397810,adventure
397810,casual
397810,indie
397810,strategy
406120,action
406120,casual
406120,indie
439250,adventure
439250,indie
434420,action
434420,adventure
434420,indie
434420,rpg
349040,action
349040,adventure
426321,strategy
240480,rpg
390450,casual
390450,simulation
383870,adventure
383870,indie
435910,adventure
435910,indie
441781,action
441781,free to play
441781,massively multiplayer
441781,rpg
441780,action
441780,free to play
441780,massively multiplayer
441780,rpg
443440,indie
443440,strategy
378930,action
378930,adventure
378930,indie
440130,adventure
440130,casual
440130,free to play
440130,indie
440130,simulation
384730,action
384730,adventure
384730,indie
384730,rpg
431510,adventure
431510,casual
431510,indie
431510,simulation
443750,action
443750,adventure
443750,indie
443750,rpg
443750,simulation
443750,strategy
441040,action
441040,adventure
441040,indie
392080,indie
392080,rpg
392080,simulation
392080,early access
283060,adventure
283060,casual
283060,free to play
283060,massively multiplayer
283060,rpg
268500,strategy
438660,sports
441730,action
441730,adventure
441730,massively multiplayer
441730,rpg
441730,simulation
441730,strategy
434410,indie
423180,action
423180,casual
423180,indie
423180,simulation
423180,strategy
395950,action
395950,adventure
395950,indie
395950,rpg
395950,strategy
437740,adventure
437740,casual
437740,indie
374900,adventure
434041,rpg
434041,strategy
434040,rpg
434040,strategy
404620,indie
404620,strategy
357340,action
357340,adventure
357340,indie
326033,simulation
326037,simulation
326036,simulation
394320,rpg
394320,simulation
394320,strategy
437110,strategy
326034,simulation
401660,rpg
401660,simulation
401660,strategy
394321,rpg
394321,simulation
394321,strategy
404700,casual
404700,indie
408680,racing
408680,simulation
408680,sports
438830,adventure
438830,casual
438830,indie
438830,rpg
438830,simulation
402350,racing
402350,simulation
402350,sports
438120,action
438120,adventure
438120,indie
434220,action
434220,adventure
434220,indie
434220,strategy
432410,adventure
432410,indie
432410,rpg
432410,early access
435120,adventure
435120,indie
439770,indie
439770,rpg
431240,casual
431240,indie
431240,sports
431240,early access
438980,casual
438980,indie
438980,rpg
438980,simulation
438980,strategy
